# timestamp tx ty tz qx qy qz qw
1654231599.81116700 -0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
1654231610.03380609 2.13827342 0.04262540 -0.07956599 -0.00012974 -0.00081532 -0.00949987 0.99995453
1654231610.98002005 4.21768494 0.04640494 -0.14634857 -0.00319838 -0.00052468 -0.02607925 0.99965462
1654231611.70536900 6.33594360 -0.03941318 -0.26995190 -0.00141858 -0.00170118 -0.04782413 0.99885332
1654231612.37166190 8.52157069 -0.25056129 -0.30376733 -0.00369334 -0.00167151 -0.07303933 0.99732082
1654231612.97529292 10.52802096 -0.53076336 -0.38260596 -0.00376856 -0.00204327 -0.09656231 0.99531771
1654231613.64143205 12.71786223 -0.93708259 -0.48601776 -0.00450496 -0.00262461 -0.11527282 0.99332019
1654231614.19929290 14.70488488 -1.37892963 -0.56176304 -0.00488415 -0.00275169 -0.12352561 0.99232555
1654231614.80213904 16.80298229 -1.87984827 -0.65404084 -0.00569531 -0.00336182 -0.13398819 0.99096086
1654231615.36603689 18.83424474 -2.41198104 -0.71161425 -0.00680506 -0.00305137 -0.13887471 0.99028188
1654231616.03264904 20.99126790 -2.97935030 -0.76709380 -0.00766956 -0.00258281 -0.13359128 0.99100347
1654231616.70262504 23.12996050 -3.51118669 -0.85894861 -0.00654606 -0.00263062 -0.12492244 0.99214143
1654231617.36385393 25.21252481 -4.01931337 -0.85800835 -0.00740789 -0.00159822 -0.11360960 0.99349657
1654231618.03085089 27.20287513 -4.43985531 -0.90092821 -0.00870406 -0.00165126 -0.10011856 0.99493607
1654231618.69449711 29.25074795 -4.79721188 -0.93900871 -0.00791641 -0.00069858 -0.07624863 0.99705716
1654231619.36026597 31.44383849 -5.03936764 -1.01590291 -0.00665009 0.00150068 -0.03319065 0.99942579
1654231620.02782011 33.69954385 -5.07573292 -1.12182930 -0.00391987 0.00328720 0.02554149 0.99966067
1654231620.69556189 35.97381422 -4.82548755 -1.23154561 0.00074806 0.00460418 0.09654170 0.99531801
1654231621.29310799 37.96981410 -4.31704348 -1.33341879 0.00431752 0.00635035 0.15613298 0.98770619
1654231621.86088800 39.96372747 -3.55058905 -1.44246738 0.00693178 0.00841012 0.21335115 0.97691479
1654231622.45936108 41.89966919 -2.53433737 -1.56493880 0.01126518 0.00865670 0.26750754 0.96345102
1654231623.02547789 43.81085426 -1.25139469 -1.66599578 0.01682643 0.00969598 0.31967451 0.94732839
1654231623.52978301 45.37081542 0.05853539 -1.77412133 0.02013816 0.01008351 0.36524905 0.93063737
1654231624.03124595 46.83137934 1.55846835 -1.87054276 0.02286307 0.01082002 0.41000054 0.91173448
1654231624.53111196 48.15307638 3.21480319 -1.96979689 0.02488903 0.01114025 0.45201989 0.89159097
1654231625.03126907 49.30886237 4.96365788 -2.06398040 0.02931724 0.01090604 0.49346561 0.86920265
1654231625.53758502 50.29529450 6.81037093 -2.09513797 0.03382299 0.01210213 0.53253317 0.84564648
1654231626.03353190 51.08615592 8.70671615 -2.13054076 0.03731424 0.01298663 0.56963998 0.82094414
1654231626.53275704 51.71748182 10.63414250 -2.15217845 0.03980048 0.01363987 0.60377866 0.79604096
1654231627.13555288 52.22239668 12.87576272 -2.17557314 0.03931502 0.01353071 0.63957915 0.76760000
1654231627.70171595 52.50812184 15.06658336 -2.19832594 0.04143559 0.01397213 0.67090654 0.74025151
1654231628.30021596 52.62867150 17.20016112 -2.19974626 0.04340235 0.01480881 0.69351103 0.71898497
1654231628.87187290 52.62126052 19.33303190 -2.19055014 0.04581768 0.01584419 0.71553867 0.69688888
1654231629.47267389 52.48126823 21.43886259 -2.18638089 0.04790975 0.01627563 0.73689712 0.67410860
1654231630.03558707 52.22371074 23.46244163 -2.17001034 0.05003530 0.01696340 0.75248694 0.65648466
1654231630.70472407 51.85178252 25.61659705 -2.15978028 0.05240163 0.01712901 0.76160511 0.64569213
1654231631.36770701 51.42405051 27.80809807 -2.11884669 0.05319425 0.01787330 0.76618245 0.64016824
1654231632.03827810 51.00329899 29.91478448 -2.08010956 0.05361314 0.01794026 0.77097156 0.63435528
1654231632.70500708 50.54764585 32.03607632 -2.04870347 0.05448043 0.01759208 0.77393010 0.63067789
1654231633.37343502 50.06101802 34.16710410 -2.00266870 0.05500682 0.01790604 0.77592986 0.62816119
1654231634.04130101 49.55851788 36.34576466 -1.97076440 0.05556015 0.01750396 0.77551109 0.62864078
1654231634.70784497 49.07241209 38.48184779 -1.94422079 0.05525793 0.01462232 0.77521646 0.62910428
1654231635.32866502 48.62097537 40.54707220 -1.89716947 0.05464082 0.01375216 0.77652524 0.62756180
1654231635.87110710 48.09696302 42.79861451 -1.85410296 0.05411430 0.01348919 0.77613157 0.62809989
1654231636.37335205 47.60787227 44.88387264 -1.77069868 0.05194275 0.01030914 0.77557936 0.62902491
1654231636.87215805 47.08751490 47.14371228 -1.68759630 0.05039891 0.00812254 0.77518531 0.62966794
1654231637.37165999 46.55663077 49.42988029 -1.61494234 0.04955805 0.00707489 0.77419244 0.63096752
1654231637.87246108 46.03540265 51.72564676 -1.55880812 0.04958074 0.00708080 0.77306755 0.63234341
1654231638.37134790 45.52427499 54.00571065 -1.51537999 0.05022346 0.00677462 0.77273371 0.63270398
1654231638.87486911 45.00598969 56.31233803 -1.46114201 0.05050851 0.00601879 0.77229726 0.63322161
1654231639.37236309 44.48340165 58.64205510 -1.39222082 0.05058165 0.00619737 0.77239625 0.63309329
1654231639.87404299 43.96599665 60.96474935 -1.30722528 0.04977219 0.00556773 0.77217080 0.63343823
1654231640.32128692 43.52900995 62.94707577 -1.26318552 0.05012587 0.00466048 0.77146635 0.63427545
1654231640.70735097 43.09123724 64.94496696 -1.20318595 0.05017840 0.00462024 0.77083364 0.63504038
1654231641.15148997 42.65322692 66.95157714 -1.15191064 0.05048999 0.00440822 0.77021747 0.63576441
1654231641.53698492 42.21828984 68.97977292 -1.10364623 0.05110432 0.00441895 0.77033784 0.63556938
1654231641.98455310 41.78380694 70.99124697 -1.04717312 0.05132190 0.00441522 0.77042084 0.63545126
1654231642.48432398 41.30897271 73.28933146 -0.97657426 0.05087708 0.00309076 0.77064178 0.63522690
1654231642.87238503 40.87782457 75.25386717 -0.92386395 0.05166303 0.00318143 0.77198832 0.63352573
1654231643.37075996 40.35938278 77.55502209 -0.85459044 0.05205551 0.00279429 0.77412489 0.63088277
