# timestamp tx ty tz qx qy qz qw
1654232877.37562394 -0.00000000 -0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
1654232890.03465009 2.13309500 0.01464709 -0.06024084 -0.00501361 -0.00229769 -0.00115921 0.99998412
1654232891.37040591 4.22021984 0.03143438 -0.11543173 -0.00767193 -0.00273353 -0.02156839 0.99973420
1654232892.30634809 6.35858258 -0.06802066 -0.20271322 -0.00908962 -0.00402765 -0.05514841 0.99842867
1654232892.97841501 8.35134379 -0.27313173 -0.24314618 -0.01233493 -0.00491437 -0.07375574 0.99718794
1654232893.53631592 10.37839952 -0.55408746 -0.30397184 -0.01220142 -0.00488203 -0.07858523 0.99682077
1654232894.12983704 12.65147168 -0.90281889 -0.37175236 -0.01206633 -0.00472286 -0.07737143 0.99691813
1654232894.63707590 14.84968102 -1.23243337 -0.43571605 -0.01239395 -0.00443332 -0.07261099 0.99727347
1654232895.03172207 16.92525411 -1.48514632 -0.49740624 -0.01204469 -0.00396455 -0.06613555 0.99773007
1654232895.46036792 19.07184147 -1.73945023 -0.56880313 -0.01178239 -0.00391622 -0.05839781 0.99821618
1654232895.87355900 21.34285525 -1.95526402 -0.65723358 -0.01071390 -0.00410790 -0.05039963 0.99866321
1654232896.29174805 23.69260951 -2.14292487 -0.74406341 -0.00927474 -0.00440587 -0.04163437 0.99908015
1654232896.70481801 26.10323909 -2.29118495 -0.83341635 -0.00856885 -0.00506533 -0.03406706 0.99936998
1654232897.12083197 28.54143779 -2.41411018 -0.89979507 -0.00911773 -0.00522216 -0.02860137 0.99953567
1654232897.53511310 31.00601930 -2.51311457 -0.98237357 -0.00936107 -0.00594258 -0.02788900 0.99954953
1654232897.86627102 33.00536902 -2.58789219 -1.04308581 -0.00894914 -0.00618559 -0.02769674 0.99955717
1654232898.19725299 35.03705617 -2.66941536 -1.11357406 -0.00797240 -0.00650160 -0.02821133 0.99954904
1654232898.53237200 37.06657788 -2.76014346 -1.18494148 -0.00727935 -0.00716779 -0.02819814 0.99955015
1654232898.86414909 39.13736958 -2.85733620 -1.24995454 -0.00708829 -0.00727148 -0.02906005 0.99952609
1654232899.19466805 41.21676666 -2.95461388 -1.31567643 -0.00658268 -0.00764619 -0.03055508 0.99948216
1654232899.53105903 43.28362271 -3.04645445 -1.36502997 -0.00631234 -0.00778501 -0.03617368 0.99929526
1654232899.86332107 45.35739172 -3.16321777 -1.38641218 -0.00498126 -0.00815609 -0.04182477 0.99907925
1654232900.19754410 47.43571337 -3.28506252 -1.39650858 -0.00421852 -0.00809129 -0.04777191 0.99881659
1654232900.53345609 49.55255289 -3.44767083 -1.43042771 -0.00349185 -0.00805642 -0.05263200 0.99857537
1654232900.86258888 51.68632608 -3.64043392 -1.46850491 -0.00353790 -0.00777624 -0.05740675 0.99831432
1654232901.19797492 53.83336276 -3.85787924 -1.52358939 -0.00373966 -0.00894045 -0.06145756 0.99806265
1654232901.52874804 55.99674385 -4.09438317 -1.57578540 -0.00462015 -0.00959601 -0.06492660 0.99783321
1654232901.86024690 58.14769908 -4.32437068 -1.58973305 -0.00940955 -0.01008452 -0.06929306 0.99750099
1654232902.19141603 60.35099250 -4.58184062 -1.62331195 -0.01173367 -0.01088934 -0.07285286 0.99721422
1654232902.52385592 62.60827790 -4.86669862 -1.67141958 -0.01221402 -0.01118372 -0.07450957 0.99708278
1654232902.85885191 64.87052791 -5.15337352 -1.75776207 -0.01038743 -0.01171796 -0.07953594 0.99670900
1654232903.19530892 67.38697355 -5.44263593 -1.75120907 -0.00998702 -0.01231405 -0.08767901 0.99602260
1654232903.52787089 69.78783631 -5.68272604 -1.54387137 -0.01050113 -0.01034841 -0.09894357 0.99498382
1654232903.85930300 72.08434979 -6.36049972 -1.66387012 -0.00774800 -0.01200903 -0.10595751 0.99426795
1654232904.19080997 74.51468159 -6.79469220 -1.62972243 -0.01490353 -0.01220391 -0.11683549 0.99296446
1654232904.52717900 77.01298949 -7.37000468 -1.59677685 -0.01084041 -0.01099188 -0.12423424 0.99213281
1654232904.86443400 79.52194448 -8.17385665 -1.76458559 -0.00353977 -0.01277216 -0.12750869 0.99174890
1654232905.19451904 82.03990152 -8.80274266 -1.78260915 -0.00206526 -0.01202426 -0.13413933 0.99088738
1654232905.52891898 84.55137223 -9.34556902 -1.77921403 -0.00490599 -0.01151580 -0.14293384 0.98965309
1654232905.86152792 87.11705743 -10.08949735 -1.78050392 -0.00562386 -0.01155632 -0.14967511 0.98865170
1654232906.20066404 89.65582435 -10.85053101 -1.76284440 -0.00975974 -0.01123119 -0.15659321 0.98755110
1654232906.53333402 92.20146449 -11.64633354 -1.77122649 -0.01147981 -0.01089465 -0.16243832 0.98659177
1654232906.77599597 94.14643342 -12.26945019 -1.78168894 -0.01231566 -0.01117366 -0.16595410 0.98599326
1654232907.03540111 96.05812861 -12.90033759 -1.80596748 -0.01255457 -0.01050288 -0.16865742 0.98553881
1654232907.28216004 97.96159350 -13.54670697 -1.83203765 -0.01324415 -0.01084929 -0.17078506 0.98515956
1654232907.61175299 100.41713510 -14.38729930 -1.86877090 -0.01352651 -0.01125685 -0.17327039 0.98471706
1654232907.94441795 102.84477440 -15.22821978 -1.91274227 -0.01187647 -0.01107713 -0.17614916 0.98422950
1654232908.27599406 105.28735816 -16.07821572 -1.96488856 -0.01223540 -0.01151730 -0.17959639 0.98359686
1654232908.61294699 107.70468518 -16.95469033 -2.00788387 -0.01251267 -0.01211430 -0.18277205 0.98300104
1654232908.94735193 110.11729672 -17.84152928 -2.03336101 -0.01297940 -0.01223386 -0.18719594 0.98216065
1654232909.28099489 112.55647006 -18.75542967 -2.06678108 -0.01364741 -0.01263409 -0.19183470 0.98125103
1654232909.61390901 114.91602206 -19.66037726 -2.06473967 -0.01425690 -0.01263813 -0.19737357 0.98014320
1654232909.94714308 117.23161257 -20.62443869 -2.07493544 -0.01701872 -0.01302138 -0.20310623 0.97892220
1654232910.28117704 119.57324623 -21.62034302 -2.09343331 -0.01696737 -0.01270945 -0.20852558 0.97778713
1654232910.61359692 121.89930780 -22.63112762 -2.12192488 -0.01711338 -0.01308956 -0.21501013 0.97637413
1654232910.94497299 124.24623732 -23.66734475 -2.12738997 -0.01918601 -0.01340305 -0.22131356 0.97492182
1654232911.28051090 126.54303183 -24.75856680 -2.11561248 -0.02034163 -0.01314450 -0.22678861 0.97364283
1654232911.61260796 128.82760563 -25.85071996 -2.12625761 -0.02147657 -0.01325701 -0.23222963 0.97233349
1654232911.94507504 131.11404263 -26.94662311 -2.13468797 -0.02281609 -0.01358337 -0.23847333 0.97078596
1654232912.27632189 133.43208027 -28.10711280 -2.15003128 -0.02299408 -0.01408322 -0.24401793 0.96939578
1654232912.60757995 135.75589623 -29.30034319 -2.17331634 -0.02316762 -0.01477470 -0.24883482 0.96815608
1654232912.94195509 138.01951372 -30.49336522 -2.17766014 -0.02345493 -0.01554103 -0.25336512 0.96696146
1654232913.27727604 140.27315435 -31.70147058 -2.16491960 -0.02369698 -0.01633598 -0.25753846 0.96583929
1654232913.60984802 142.52679319 -32.94655319 -2.15245243 -0.02371492 -0.01679257 -0.25999822 0.96517177
1654232913.94940710 144.77426853 -34.19798802 -2.12462000 -0.02445358 -0.01757790 -0.26210525 0.96456927
1654232914.27783895 147.05076747 -35.48712153 -2.11367472 -0.02458299 -0.01801985 -0.26303742 0.96430404
1654232914.61817694 149.29998629 -36.76638715 -2.10776508 -0.02479478 -0.01827821 -0.26389648 0.96405901
1654232914.94936991 151.58386642 -38.05866032 -2.08259412 -0.02683643 -0.01813550 -0.26483336 0.96375007
1654232915.27959490 153.84945188 -39.36619361 -2.09209867 -0.02534635 -0.02007554 -0.26439912 0.96387117
1654232915.61483407 156.10410547 -40.65407915 -2.09065558 -0.02367503 -0.02199426 -0.26391325 0.96400495
1654232915.94674397 158.36887483 -41.94296058 -2.09978046 -0.02191328 -0.02522521 -0.26383358 0.96398928
1654232916.27995992 160.62229696 -43.21577117 -2.06745371 -0.02069479 -0.02668433 -0.26402830 0.96392361
1654232916.61201310 162.86416961 -44.49017238 -2.04579855 -0.02081221 -0.02915962 -0.26410504 0.96382836
1654232916.95285296 165.13025248 -45.77776489 -1.99176400 -0.02261080 -0.03024488 -0.26379193 0.96384014
1654232917.27921605 167.40321481 -47.05166628 -1.95293186 -0.02434313 -0.03311987 -0.26333062 0.96382959
1654232917.61451006 169.69617132 -48.33101223 -1.87287525 -0.02508082 -0.03397839 -0.26274898 0.96393952
1654232917.94869590 171.98150041 -49.60412341 -1.77682521 -0.03201254 -0.03567477 -0.26268814 0.96368950
1654232918.28397608 174.27476213 -50.88566326 -1.66450734 -0.03370088 -0.03724618 -0.26278511 0.96354603
1654232918.61589289 176.49315296 -52.13597714 -1.54051444 -0.03528137 -0.03809580 -0.26311358 0.96336659
1654232918.95099497 178.69719300 -53.39685271 -1.40592024 -0.03764981 -0.03796505 -0.26346702 0.96318548
1654232919.27971005 180.90244006 -54.65768825 -1.28300202 -0.03878625 -0.03819800 -0.26398211 0.96299013
1654232919.61642790 183.13982784 -55.92294991 -1.13395991 -0.04288680 -0.03849614 -0.26528360 0.96244656
1654232919.94779897 185.27747847 -57.17166372 -0.97494162 -0.04745880 -0.03889754 -0.26674269 0.96181234
1654232920.28120995 187.44987462 -58.43163040 -0.82279853 -0.05049358 -0.03942212 -0.26771480 0.96136626
1654232920.61471796 189.62135328 -59.70257678 -0.64441214 -0.05423047 -0.03940180 -0.26831075 0.96099734
1654232920.94770503 191.82235453 -60.98360147 -0.45810129 -0.05995205 -0.03991483 -0.26930904 0.96035681
1654232921.28184104 194.04439108 -62.26983643 -0.27415205 -0.06469076 -0.04031158 -0.26961211 0.95994760
1654232921.61413503 196.26582798 -63.55833417 -0.10331867 -0.06588158 -0.04122749 -0.26922535 0.95993626
1654232921.95085096 198.42031557 -64.82408255 0.05142169 -0.06830607 -0.04252407 -0.26865624 0.95986968
1654232922.28334999 200.62012583 -66.09543156 0.22713972 -0.06844974 -0.04280377 -0.26778191 0.96009131
1654232922.61605000 202.83044024 -67.36621004 0.42313390 -0.06893734 -0.04271928 -0.26695617 0.96029012
1654232922.95248604 205.03469462 -68.63797349 0.58092969 -0.06616218 -0.04595420 -0.26519998 0.96082243
1654232923.29245400 207.26053710 -69.89500303 0.77242832 -0.06576217 -0.04764763 -0.26433838 0.96100482
1654232923.61662006 209.43301635 -71.13044272 0.96170046 -0.06525227 -0.04953782 -0.26473328 0.96083528
1654232923.94920492 211.58119796 -72.36348662 1.15103585 -0.06465202 -0.05117713 -0.26507056 0.96069694
1654232924.28300691 213.73932631 -73.59851803 1.36299728 -0.06443189 -0.05294629 -0.26510340 0.96060679
